Data,Valor,Tipo,CentroCusto,Detalhe,Banco
2024-06-04,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-04,0.0,Entrada,Conta,Convenios,SESI
2024-06-04,33.94,Saída,Pagamentos,Tarifa,Santander
2024-06-05,0.0,Saída,Pagamentos, ,C6
2024-06-05,290.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-05,41.02999999999997,Saída,Pagamentos,Tarifa,Santander
2024-06-05,789.96,Reforço,,,
2024-06-05,547.89,Saída,Pagamentos, ,Santander
2024-06-05,115.0,Entrada,Laboratorio,Dinheiro,
2024-06-05,5170.219999999999,Saída,Pix,,
2024-06-05,912.0,Entrada,Clinica,Pix,
2024-06-05,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-05,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-05,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-05,0.0,Entrada,Conta,Convenios,IPES
2024-06-05,0.0,Saída,Comissões,Pix,
2024-06-05,0.0,Entrada,Conta,Convenios,SUS
2024-06-05,0.0,Entrada,Conta,Convenios,SESI
2024-06-05,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-05,4094.69,Saída,Dinheiro,,
2024-06-05,36.66,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-05,3200.0,Entrada,Clinica,Dinheiro,
2024-06-05,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-05,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-05,0.0,Entrada,Laboratorio,Pix,
2024-06-05,0.0,Entrada,Clinica,Débito,Santander
2024-06-05,580.0,Entrada,Clinica,Crédito,Santander
2024-06-05,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-06,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-06,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-06,1067.66,Saída,Pix,,
2024-06-06,105.56999999999994,Saída,Pagamentos,Tarifa,Santander
2024-06-06,0.0,Saída,Comissões,Pix,
2024-06-06,0.0,Entrada,Clinica,Débito,Santander
2024-06-06,450.0,Entrada,Laboratorio,Pix,
2024-06-06,2377.61,Saída,Dinheiro,,
2024-06-06,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-06,1370.0,Entrada,Clinica,Crédito,Santander
2024-06-06,0.0,Entrada,Conta,Convenios,SUS
2024-06-06,209.0,Entrada,Laboratorio,Crédito,Santander
2024-06-06,10.27,Reforço,,,
2024-06-06,15472.69,Saída,Pagamentos, ,Santander
2024-06-06,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-06,0.0,Saída,Pagamentos, ,C6
2024-06-06,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-06,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-06,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-06,1882.0,Entrada,Clinica,Dinheiro,
2024-06-06,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-06,0.0,Entrada,Conta,Convenios,SESI
2024-06-06,0.0,Entrada,Conta,Convenios,IPES
2024-06-06,214.0,Entrada,Clinica,Pix,
2024-06-06,469.0,Entrada,Laboratorio,Dinheiro,
2024-06-07,1935.0,Entrada,Clinica,Dinheiro,
2024-06-07,630.0,Entrada,Clinica,Pix,
2024-06-07,328.0,Entrada,Laboratorio,Dinheiro,
2024-06-07,0.0,Entrada,Laboratorio,Pix,
2024-06-07,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-07,59.08,Saída,Pagamentos,Tarifa,Santander
2024-06-07,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-07,0.0,Saída,Pix,,
2024-06-07,0.0,Entrada,Conta,Convenios,SESI
2024-06-07,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-07,8803.4,Saída,Pagamentos, ,Santander
2024-06-07,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-07,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-07,0.0,Entrada,Clinica,Débito,Santander
2024-06-07,845.0,Entrada,Clinica,Crédito,Santander
2024-06-07,0.0,Entrada,Conta,Convenios,IPES
2024-06-07,0.0,Saída,Comissões,Pix,
2024-06-07,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-07,2292.5,Saída,Dinheiro,,
2024-06-07,-16.34,Reforço,,,
2024-06-07,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-07,0.0,Saída,Pagamentos, ,C6
2024-06-07,0.0,Entrada,Conta,Convenios,SUS
2024-06-07,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-07,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-08,0.0,Entrada,Conta,Convenios,SESI
2024-06-08,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-08,15.0,Entrada,Laboratorio,Dinheiro,
2024-06-08,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-08,0.0,Entrada,Clinica,Pix,
2024-06-08,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-08,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-08,0.0,Entrada,Clinica,Dinheiro,
2024-06-08,0.0,Entrada,Conta,Convenios,IPES
2024-06-08,0.0,Saída,Pagamentos, ,Santander
2024-06-08,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-08,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-08,0.0,Entrada,Conta,Convenios,SUS
2024-06-08,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-08,0.0,Saída,Pagamentos, ,C6
2024-06-08,0.0,Entrada,Clinica,Débito,Santander
2024-06-08,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-08,-45.84,Reforço,,,
2024-06-08,0.0,Saída,Comissões,Pix,
2024-06-08,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-08,25.0,Entrada,Laboratorio,Pix,
2024-06-08,0.0,Entrada,Clinica,Crédito,Santander
2024-06-08,0.0,Saída,Pix,,
2024-06-08,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-08,0.0,Saída,Dinheiro,,
2024-06-10,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-10,703.3,Entrada,Laboratorio,Crédito,Santander
2024-06-10,0.0,Entrada,Conta,Convenios,IPES
2024-06-10,0.0,Entrada,Laboratorio,Pix,
2024-06-10,59.50999999999999,Saída,Pagamentos,Tarifa,Santander
2024-06-10,0.0,Entrada,Conta,Convenios,SUS
2024-06-10,0.0,Entrada,Conta,Convenios,SESI
2024-06-10,-30.84,Reforço,,,
2024-06-10,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-10,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-10,69.0,Entrada,Laboratorio,Dinheiro,
2024-06-10,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-10,0.0,Entrada,Clinica,Débito,Santander
2024-06-10,0.0,Saída,Pix,,
2024-06-10,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-10,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-10,1134.0,Entrada,Clinica,Dinheiro,
2024-06-10,0.0,Saída,Pagamentos, ,C6
2024-06-10,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-10,0.0,Entrada,Clinica,Crédito,Santander
2024-06-10,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-10,0.0,Saída,Comissões,Pix,
2024-06-10,153.0,Entrada,Clinica,Pix,
2024-06-10,916.0,Saída,Pagamentos, ,Santander
2024-06-10,1159.84,Saída,Dinheiro,,
2024-06-11,1122.9,Saída,Dinheiro,,
2024-06-11,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-11,0.0,Entrada,Conta,Convenios,SUS
2024-06-11,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-11,12.32,Reforço,,,
2024-06-11,8.319999999999993,Saída,Pagamentos,Tarifa,Santander
2024-06-11,0.0,Entrada,Clinica,Débito,Santander
2024-06-11,0.0,Entrada,Conta,Convenios,IPES
2024-06-11,579.75,Saída,Pix,,
2024-06-11,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-11,485.0,Entrada,Laboratorio,Pix,
2024-06-11,0.0,Saída,Pagamentos, ,C6
2024-06-11,680.0,Entrada,Clinica,Dinheiro,
2024-06-11,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-11,1708.45,Saída,Pagamentos, ,Santander
2024-06-11,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-11,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-11,459.0,Entrada,Laboratorio,Dinheiro,
2024-06-11,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-11,0.0,Saída,Comissões,Pix,
2024-06-11,330.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-11,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-11,175.0,Entrada,Clinica,Crédito,Santander
2024-06-11,370.25,Entrada,Clinica,Pix,
2024-06-11,2423.9,Entrada,Conta,Convenios,SESI
2024-06-12,0.0,Entrada,Conta,Convenios,IPES
2024-06-12,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-12,0.0,Entrada,Clinica,Crédito,Santander
2024-06-12,35.0,Entrada,Laboratorio,Pix,
2024-06-12,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-12,141.0,Entrada,Clinica,Dinheiro,
2024-06-12,0.0,Saída,Comissões,Pix,
2024-06-12,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-12,409.78,Saída,Dinheiro,,
2024-06-12,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-12,0.0,Entrada,Clinica,Pix,
2024-06-12,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-12,0.0,Saída,Pix,,
2024-06-12,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-12,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-12,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-12,0.0,Entrada,Conta,Convenios,SUS
2024-06-12,220.0,Entrada,Laboratorio,Dinheiro,
2024-06-12,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-12,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-12,0.0,Entrada,Clinica,Débito,Santander
2024-06-12,795.13,Saída,Pagamentos, ,Santander
2024-06-12,28.42,Reforço,,,
2024-06-12,0.0,Saída,Pagamentos, ,C6
2024-06-12,0.0,Entrada,Conta,Convenios,SESI
2024-06-13,330.0,Saída,Comissões,Pix,
2024-06-13,90.9,Entrada,Laboratorio,Crédito,Santander
2024-06-13,310.0,Entrada,Laboratorio,Dinheiro,
2024-06-13,0.0,Entrada,Clinica,Débito,Santander
2024-06-13,635.0,Entrada,Clinica,Pix,
2024-06-13,0.0,Entrada,Conta,Convenios,IPES
2024-06-13,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-13,225.0,Entrada,Laboratorio,Pix,
2024-06-13,199.1,Entrada,Clinica,Crédito,Santander
2024-06-13,20.36,Reforço,,,
2024-06-13,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-13,27.29,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-13,215.9,Entrada,Clinica,Crédito,Mercado Pago
2024-06-13,1766.0,Saída,Dinheiro,,
2024-06-13,0.0,Entrada,Conta,Convenios,SESI
2024-06-13,1459.0,Entrada,Clinica,Dinheiro,
2024-06-13,0.0,Saída,Pix,,
2024-06-13,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-13,976.93,Saída,Pagamentos, ,Santander
2024-06-13,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-13,0.0,Saída,Pagamentos, ,C6
2024-06-13,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-13,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-13,0.0,Entrada,Conta,Convenios,SUS
2024-06-13,14.600000000000025,Saída,Pagamentos,Tarifa,Santander
2024-06-14,0.0,Entrada,Conta,Convenios,SESI
2024-06-14,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-14,0.0,Saída,Pagamentos, ,C6
2024-06-14,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-14,121.9,Entrada,Laboratorio,Crédito,Santander
2024-06-14,0.0,Entrada,Clinica,Pix,
2024-06-14,389.0,Entrada,Clinica,Dinheiro,
2024-06-14,15.279999999999973,Saída,Pagamentos,Tarifa,Santander
2024-06-14,23.36,Reforço,,,
2024-06-14,0.0,Saída,Pagamentos, ,Santander
2024-06-14,0.0,Entrada,Conta,Convenios,SUS
2024-06-14,0.0,Entrada,Conta,Convenios,IPES
2024-06-14,154.0,Entrada,Laboratorio,Dinheiro,
2024-06-14,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-14,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-14,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-14,326.02,Saída,Dinheiro,,
2024-06-14,603.38,Saída,Pix,,
2024-06-14,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-14,0.0,Entrada,Laboratorio,Pix,
2024-06-14,0.0,Saída,Comissões,Pix,
2024-06-14,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-14,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-14,0.0,Entrada,Clinica,Débito,Santander
2024-06-14,175.0,Entrada,Clinica,Crédito,Santander
2024-06-15,240.34,Reforço,,,
2024-06-15,80.0,Entrada,Laboratorio,Dinheiro,
2024-06-15,160.0,Entrada,Clinica,Pix,
2024-06-15,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-15,0.0,Saída,Pagamentos, ,Santander
2024-06-15,0.0,Entrada,Conta,Convenios,SESI
2024-06-15,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-15,350.0,Entrada,Clinica,Dinheiro,
2024-06-15,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-15,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-15,0.0,Entrada,Clinica,Débito,Santander
2024-06-15,0.0,Entrada,Conta,Convenios,SUS
2024-06-15,112.23,Entrada,Laboratorio,Pix,
2024-06-15,0.0,Saída,Pagamentos, ,C6
2024-06-15,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-15,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-15,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-15,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-15,0.0,Saída,Comissões,Pix,
2024-06-15,0.0,Entrada,Conta,Convenios,IPES
2024-06-15,0.0,Saída,Pix,,
2024-06-15,0.0,Entrada,Clinica,Crédito,Santander
2024-06-15,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-15,650.0,Saída,Dinheiro,,
2024-06-15,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-17,0.0,Entrada,Conta,Convenios,SUS
2024-06-17,836.0,Entrada,Clinica,Dinheiro,
2024-06-17,-584.4300000000001,Saída,Pagamentos, ,Santander
2024-06-17,0.0,Entrada,Conta,Convenios,SESI
2024-06-17,1211.0,Saída,Comissões,Pix,
2024-06-17,1267.0,Saída,Dinheiro,,
2024-06-17,0.0,Saída,Pagamentos, ,C6
2024-06-17,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-17,0.0,Entrada,Conta,Convenios,IPES
2024-06-17,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-17,1.6399999999999864,Saída,Pagamentos,Tarifa,Santander
2024-06-17,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-17,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-17,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-17,0.0,Entrada,Clinica,Crédito,Santander
2024-06-17,150.0,Entrada,Clinica,Débito,Santander
2024-06-17,0.0,Saída,Pix,,
2024-06-17,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-17,1124.0,Entrada,Clinica,Pix,
2024-06-17,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-17,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-17,553.0,Entrada,Laboratorio,Dinheiro,
2024-06-17,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-17,268.0,Entrada,Laboratorio,Pix,
2024-06-17,20.34,Reforço,,,
2024-06-18,0.0,Entrada,Conta,Convenios,SUS
2024-06-18,9.0,Saída,Comissões,Pix,
2024-06-18,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-18,120.0,Entrada,Clinica,Pix,
2024-06-18,39.5,Entrada,Laboratorio,Crédito,Santander
2024-06-18,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-18,18.47999999999996,Saída,Pagamentos,Tarifa,Santander
2024-06-18,34.93,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-18,0.0,Saída,Pix,,
2024-06-18,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-18,75.6,Entrada,Laboratorio,Débito,Santander
2024-06-18,65.0,Entrada,Laboratorio,Pix,
2024-06-18,315.0,Entrada,Clinica,Crédito,Santander
2024-06-18,0.0,Entrada,Conta,Convenios,SESI
2024-06-18,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-18,0.0,Saída,Pagamentos, ,Santander
2024-06-18,250.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-18,30810.75,Entrada,Conta,Convenios,IPES
2024-06-18,409.0,Entrada,Laboratorio,Dinheiro,
2024-06-18,2170.2200000000003,Saída,Dinheiro,,
2024-06-18,1702.0,Entrada,Clinica,Dinheiro,
2024-06-18,180.0,Entrada,Clinica,Débito,Santander
2024-06-18,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-18,142.34,Reforço,,,
2024-06-18,5493.26,Saída,Pagamentos, ,C6
2024-06-19,485.0,Entrada,Clinica,Crédito,Santander
2024-06-19,1978.94,Saída,Pagamentos, ,Santander
2024-06-19,8.0,Entrada,Laboratorio,Pix,
2024-06-19,1910.75,Saída,Pagamentos, ,C6
2024-06-19,0.0,Entrada,Conta,Convenios,IPES
2024-06-19,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-19,420.0,Entrada,Clinica,Pix,
2024-06-19,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-19,201.8,Entrada,Laboratorio,Crédito,Santander
2024-06-19,420.0,Entrada,Laboratorio,Dinheiro,
2024-06-19,83.12,Reforço,,,
2024-06-19,0.0,Saída,Comissões,Pix,
2024-06-19,290.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-19,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-19,0.0,Entrada,Conta,Convenios,SESI
2024-06-19,0.0,Entrada,Conta,Convenios,SUS
2024-06-19,0.0,Entrada,Clinica,Débito,Santander
2024-06-19,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-19,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-19,36.25,Saída,Pagamentos,Tarifa,Santander
2024-06-19,4255.0,Entrada,Clinica,Dinheiro,
2024-06-19,4587.56,Saída,Dinheiro,,
2024-06-19,0.0,Saída,Pix,,
2024-06-19,36.66,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-19,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-20,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-20,0.0,Entrada,Conta,Convenios,SESI
2024-06-20,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-20,759.5699999999999,Saída,Pagamentos, ,Santander
2024-06-20,273.0,Entrada,Laboratorio,Pix,
2024-06-20,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-20,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-20,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-20,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-20,445.0,Entrada,Laboratorio,Dinheiro,
2024-06-20,924.29,Saída,Dinheiro,,
2024-06-20,0.0,Entrada,Clinica,Débito,Santander
2024-06-20,740.0,Entrada,Clinica,Pix,
2024-06-20,0.0,Entrada,Conta,Convenios,SUS
2024-06-20,360.0,Entrada,Clinica,Dinheiro,
2024-06-20,9866.87,Saída,Pagamentos, ,C6
2024-06-20,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-20,1053.0,Saída,Comissões,Pix,
2024-06-20,0.0,Entrada,Conta,Convenios,IPES
2024-06-20,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-20,125.7,Entrada,Laboratorio,Crédito,Santander
2024-06-20,0.0,Saída,Pix,,
2024-06-20,175.0,Entrada,Clinica,Crédito,Santander
2024-06-20,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-20,170.56,Reforço,,,
2024-06-21,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-21,0.0,Entrada,Clinica,Débito,Santander
2024-06-21,235.0,Entrada,Laboratorio,Pix,
2024-06-21,63.23000000000002,Saída,Pagamentos,Tarifa,Santander
2024-06-21,17266.64,Entrada,Conta,Convenios,SUS
2024-06-21,1430.0,Entrada,Clinica,Pix,
2024-06-21,285.0,Entrada,Laboratorio,Dinheiro,
2024-06-21,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-21,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-21,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-21,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-21,0.0,Entrada,Conta,Convenios,IPES
2024-06-21,1261.0,Saída,Comissões,Pix,
2024-06-21,140.0,Entrada,Clinica,Dinheiro,
2024-06-21,82.27,Reforço,,,
2024-06-21,1035.0,Entrada,Clinica,Crédito,Santander
2024-06-21,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-21,1397.32,Saída,Pagamentos, ,C6
2024-06-21,0.0,Entrada,Conta,Convenios,SESI
2024-06-21,158.8,Entrada,Laboratorio,Crédito,Santander
2024-06-21,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-21,100.0,Saída,Pix,,
2024-06-21,498.0,Saída,Dinheiro,,
2024-06-21,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-21,5885.81,Saída,Pagamentos, ,Santander
2024-06-22,0.0,Entrada,Clinica,Crédito,Santander
2024-06-22,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-22,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-22,0.0,Saída,Pagamentos, ,Santander
2024-06-22,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-22,0.0,Saída,Comissões,Pix,
2024-06-22,0.0,Entrada,Clinica,Dinheiro,
2024-06-22,995.0,Saída,Pagamentos, ,C6
2024-06-22,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-22,0.0,Saída,Pix,,
2024-06-22,0.0,Entrada,Clinica,Débito,Santander
2024-06-22,9.27,Reforço,,,
2024-06-22,90.0,Entrada,Clinica,Pix,
2024-06-22,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-22,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-22,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-22,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-22,0.0,Entrada,Conta,Convenios,SESI
2024-06-22,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-22,0.0,Entrada,Conta,Convenios,SUS
2024-06-22,0.0,Entrada,Conta,Convenios,IPES
2024-06-22,0.0,Entrada,Laboratorio,Pix,
2024-06-22,0.0,Entrada,Laboratorio,Dinheiro,
2024-06-22,0.0,Saída,Dinheiro,,
2024-06-22,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-24,0.0,Entrada,Conta,Convenios,SESI
2024-06-24,0.0,Entrada,Conta,Convenios,IPES
2024-06-24,0.0,Saída,Pix,,
2024-06-24,9.27,Reforço,,,
2024-06-24,0.0,Saída,Dinheiro,,
2024-06-24,0.0,Entrada,Laboratorio,Pix,
2024-06-24,0.0,Entrada,Clinica,Crédito,Santander
2024-06-24,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-24,0.0,Entrada,Conta,Convenios,SUS
2024-06-24,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-24,0.0,Saída,Comissões,Pix,
2024-06-24,0.0,Entrada,Laboratorio,Dinheiro,
2024-06-24,0.0,Saída,Pagamentos, ,Santander
2024-06-24,0.0,Saída,Pagamentos,Tarifa,Santander
2024-06-24,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-24,0.0,Entrada,Clinica,Dinheiro,
2024-06-24,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-24,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-24,0.0,Entrada,Clinica,Débito,Santander
2024-06-24,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-24,0.0,Saída,Pagamentos, ,C6
2024-06-24,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-24,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-24,0.0,Entrada,Clinica,Pix,
2024-06-24,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-25,90.9,Entrada,Laboratorio,Crédito,Santander
2024-06-25,0.0,Entrada,Clinica,Crédito,Santander
2024-06-25,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-06-25,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-25,0.0,Entrada,Conta,Convenios,SUS
2024-06-25,9.27,Reforço,,,
2024-06-25,0.0,Entrada,Conta,Convenios,IPES
2024-06-25,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-25,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-06-25,400.0,Entrada,Clinica,Pix,
2024-06-25,146.0,Entrada,Laboratorio,Pix,
2024-06-25,0.0,Saída,Pix,,
2024-06-25,2155.15,Saída,Pagamentos, ,C6
2024-06-25,70.0,Entrada,Laboratorio,Dinheiro,
2024-06-25,126.0,Saída,Comissões,Pix,
2024-06-25,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-25,0.0,Entrada,Conta,Convenios,SESI
2024-06-25,0.0,Saída,Pagamentos,Tarifa,PagBank
2024-06-25,348.55,Saída,Pagamentos, ,Santander
2024-06-25,3.3100000000000023,Saída,Pagamentos,Tarifa,Santander
2024-06-25,1350.0,Entrada,Clinica,Dinheiro,
2024-06-25,0.0,Saída,Pagamentos,Financiamento,BNB
2024-06-25,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-25,0.0,Entrada,Clinica,Débito,Santander
2024-06-25,1376.16,Saída,Dinheiro,,
2024-06-26,0.0,Entrada,Conta,Convenios,SESI
2024-06-26,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-06-26,0.0,Entrada,Conta,Convenios,SUS
2024-06-26,0.0,Entrada,Clinica,Débito,Santander
2024-06-26,1200.0,Entrada,Clinica,Dinheiro,
2024-06-26,0.0,Saída,Pagamentos, ,C6
2024-06-26,53.11,Reforço,,,
2024-06-26,0.0,Entrada,Laboratorio,Crédito,Santander
2024-06-26,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-06-26,0.0,Entrada,Conta,Convenios,IPES
2024-06-26,584.6,Saída,Comissões,Pix,
2024-06-26,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-06-26,235.0,Entrada,Laboratorio,Dinheiro,
2024-06-26,0.0,Entrada,Laboratorio,Débito,Santander
2024-06-26,290.0,Entrada,Clinica,Crédito,Santander
2024-06-26,1468.56,Saída,Dinheiro,,
